#1
double Internals(8761, 4)
0	0.0	0.0	25.200000000000006
3600	0.0	0.0	25.200000000000006
7200	0.0	0.0	25.200000000000006
10800	0.0	0.0	25.200000000000006
14400	0.0	0.0	25.200000000000006
18000	0.0	0.0	25.200000000000006
21600	0.0	0.0	25.200000000000006
25200	0.0	0.0	25.200000000000006
28800	1680.0	1680.0	50.40000000000001
32400	3360.0	3360.0	100.80000000000003
36000	5040.0	5040.0	151.2
39600	6720.0	6720.0	201.60000000000005
43200	6720.0	6720.0	201.60000000000005
46800	3360.0	3360.0	100.80000000000003
50400	5040.0	5040.0	151.2
54000	6720.0	6720.0	201.60000000000005
57600	6720.0	6720.0	201.60000000000005
61200	3360.0	3360.0	100.80000000000003
64800	1680.0	1680.0	50.40000000000001
68400	0.0	0.0	25.200000000000006
72000	0.0	0.0	25.200000000000006
75600	0.0	0.0	25.200000000000006
79200	0.0	0.0	25.200000000000006
82800	0.0	0.0	25.200000000000006
86400	0.0	0.0	25.200000000000006
90000	0.0	0.0	25.200000000000006
93600	0.0	0.0	25.200000000000006
97200	0.0	0.0	25.200000000000006
100800	0.0	0.0	25.200000000000006
104400	0.0	0.0	25.200000000000006
108000	0.0	0.0	25.200000000000006
111600	0.0	0.0	25.200000000000006
115200	1680.0	1680.0	50.40000000000001
118800	3360.0	3360.0	100.80000000000003
122400	5040.0	5040.0	151.2
126000	6720.0	6720.0	201.60000000000005
129600	6720.0	6720.0	201.60000000000005
133200	3360.0	3360.0	100.80000000000003
136800	5040.0	5040.0	151.2
140400	6720.0	6720.0	201.60000000000005
144000	6720.0	6720.0	201.60000000000005
147600	3360.0	3360.0	100.80000000000003
151200	1680.0	1680.0	50.40000000000001
154800	0.0	0.0	25.200000000000006
158400	0.0	0.0	25.200000000000006
162000	0.0	0.0	25.200000000000006
165600	0.0	0.0	25.200000000000006
169200	0.0	0.0	25.200000000000006
172800	0.0	0.0	25.200000000000006
176400	0.0	0.0	25.200000000000006
180000	0.0	0.0	25.200000000000006
183600	0.0	0.0	25.200000000000006
187200	0.0	0.0	25.200000000000006
190800	0.0	0.0	25.200000000000006
194400	0.0	0.0	25.200000000000006
198000	0.0	0.0	25.200000000000006
201600	1680.0	1680.0	50.40000000000001
205200	3360.0	3360.0	100.80000000000003
208800	5040.0	5040.0	151.2
212400	6720.0	6720.0	201.60000000000005
216000	6720.0	6720.0	201.60000000000005
219600	3360.0	3360.0	100.80000000000003
223200	5040.0	5040.0	151.2
226800	6720.0	6720.0	201.60000000000005
230400	6720.0	6720.0	201.60000000000005
234000	3360.0	3360.0	100.80000000000003
237600	1680.0	1680.0	50.40000000000001
241200	0.0	0.0	25.200000000000006
244800	0.0	0.0	25.200000000000006
248400	0.0	0.0	25.200000000000006
252000	0.0	0.0	25.200000000000006
255600	0.0	0.0	25.200000000000006
259200	0.0	0.0	25.200000000000006
262800	0.0	0.0	25.200000000000006
266400	0.0	0.0	25.200000000000006
270000	0.0	0.0	25.200000000000006
273600	0.0	0.0	25.200000000000006
277200	0.0	0.0	25.200000000000006
280800	0.0	0.0	25.200000000000006
284400	0.0	0.0	25.200000000000006
288000	1680.0	1680.0	50.40000000000001
291600	3360.0	3360.0	100.80000000000003
295200	5040.0	5040.0	151.2
298800	6720.0	6720.0	201.60000000000005
302400	6720.0	6720.0	201.60000000000005
306000	3360.0	3360.0	100.80000000000003
309600	5040.0	5040.0	151.2
313200	6720.0	6720.0	201.60000000000005
316800	6720.0	6720.0	201.60000000000005
320400	3360.0	3360.0	100.80000000000003
324000	1680.0	1680.0	50.40000000000001
327600	0.0	0.0	25.200000000000006
331200	0.0	0.0	25.200000000000006
334800	0.0	0.0	25.200000000000006
338400	0.0	0.0	25.200000000000006
342000	0.0	0.0	25.200000000000006
345600	0.0	0.0	25.200000000000006
349200	0.0	0.0	25.200000000000006
352800	0.0	0.0	25.200000000000006
356400	0.0	0.0	25.200000000000006
360000	0.0	0.0	25.200000000000006
363600	0.0	0.0	25.200000000000006
367200	0.0	0.0	25.200000000000006
370800	0.0	0.0	25.200000000000006
374400	1680.0	1680.0	50.40000000000001
378000	3360.0	3360.0	100.80000000000003
381600	5040.0	5040.0	151.2
385200	6720.0	6720.0	201.60000000000005
388800	6720.0	6720.0	201.60000000000005
392400	3360.0	3360.0	100.80000000000003
396000	5040.0	5040.0	151.2
399600	6720.0	6720.0	201.60000000000005
403200	6720.0	6720.0	201.60000000000005
406800	3360.0	3360.0	100.80000000000003
410400	1680.0	1680.0	50.40000000000001
414000	0.0	0.0	25.200000000000006
417600	0.0	0.0	25.200000000000006
421200	0.0	0.0	25.200000000000006
424800	0.0	0.0	25.200000000000006
428400	0.0	0.0	25.200000000000006
432000	0.0	0.0	25.200000000000006
435600	0.0	0.0	25.200000000000006
439200	0.0	0.0	25.200000000000006
442800	0.0	0.0	25.200000000000006
446400	0.0	0.0	25.200000000000006
450000	0.0	0.0	25.200000000000006
453600	0.0	0.0	25.200000000000006
457200	0.0	0.0	25.200000000000006
460800	1680.0	1680.0	50.40000000000001
464400	3360.0	3360.0	100.80000000000003
468000	5040.0	5040.0	151.2
471600	6720.0	6720.0	201.60000000000005
475200	6720.0	6720.0	201.60000000000005
478800	3360.0	3360.0	100.80000000000003
482400	5040.0	5040.0	151.2
486000	6720.0	6720.0	201.60000000000005
489600	6720.0	6720.0	201.60000000000005
493200	3360.0	3360.0	100.80000000000003
496800	1680.0	1680.0	50.40000000000001
500400	0.0	0.0	25.200000000000006
504000	0.0	0.0	25.200000000000006
507600	0.0	0.0	25.200000000000006
511200	0.0	0.0	25.200000000000006
514800	0.0	0.0	25.200000000000006
518400	0.0	0.0	25.200000000000006
522000	0.0	0.0	25.200000000000006
525600	0.0	0.0	25.200000000000006
529200	0.0	0.0	25.200000000000006
532800	0.0	0.0	25.200000000000006
536400	0.0	0.0	25.200000000000006
540000	0.0	0.0	25.200000000000006
543600	0.0	0.0	25.200000000000006
547200	1680.0	1680.0	50.40000000000001
550800	3360.0	3360.0	100.80000000000003
554400	5040.0	5040.0	151.2
558000	6720.0	6720.0	201.60000000000005
561600	6720.0	6720.0	201.60000000000005
565200	3360.0	3360.0	100.80000000000003
568800	5040.0	5040.0	151.2
572400	6720.0	6720.0	201.60000000000005
576000	6720.0	6720.0	201.60000000000005
579600	3360.0	3360.0	100.80000000000003
583200	1680.0	1680.0	50.40000000000001
586800	0.0	0.0	25.200000000000006
590400	0.0	0.0	25.200000000000006
594000	0.0	0.0	25.200000000000006
